                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.33494,                0.41741,                0.28549,                0.86932,                0.65337,                0.59544,                0.61231,                 0.5171,                0.66062,                0.60081,                0.61086,                0.49572,                0.47605,                 1.2317,                 0.6762,                 1.0861,             0.00058017,             0.00058017,             0.00058017
                    111,                 0.3282,                0.42814,                0.28063,                0.87212,                0.72346,                  0.614,                0.67361,                0.58585,                0.71557,                0.60819,                0.66126,                0.55321,                0.44059,                 1.0606,                0.59795,                 1.0458,             0.00057231,             0.00057231,             0.00057231
                    112,                0.33189,                0.41616,                0.27272,                0.86578,                0.82455,                0.55282,                0.61749,                 0.5632,                0.82868,                0.55469,                0.61152,                0.53326,                0.45191,                 1.0689,                0.75047,                 1.0483,             0.00056445,             0.00056445,             0.00056445
                    113,                0.33845,                0.40885,                0.27782,                0.87547,                0.69055,                0.58139,                0.61459,                0.53671,                0.69789,                0.58677,                0.60771,                0.51687,                0.45283,                 1.0962,                0.68278,                 1.0624,              0.0005566,              0.0005566,              0.0005566
                    114,                0.33648,                0.42132,                  0.282,                0.87527,                0.79267,                0.56464,                0.63291,                0.53462,                0.80125,                0.56964,                 0.6341,                0.51718,                0.45046,                0.94637,                0.67569,                  1.043,             0.00054874,             0.00054874,             0.00054874
                    115,                0.32522,                0.42427,                0.27008,                0.86471,                0.64344,                 0.6247,                0.61235,                0.52475,                0.64416,                0.62485,                0.60998,                0.50145,                0.44684,                 1.0578,                0.63396,                  1.052,             0.00054088,             0.00054088,             0.00054088
                    116,                0.32803,                0.41814,                 0.2688,                0.87245,                0.54246,                0.63335,                0.60084,                0.52583,                0.54359,                0.63177,                0.59576,                 0.4984,                0.45968,                 1.1637,                0.67734,                 1.0678,             0.00053302,             0.00053302,             0.00053302
                    117,                 0.3235,                0.41038,                0.26818,                0.86759,                0.66974,                 0.5823,                0.60695,                0.51195,                0.66393,                0.58882,                0.60338,                0.49772,                0.45125,                 1.2094,                0.75045,                 1.0386,             0.00052516,             0.00052516,             0.00052516
                    118,                0.32861,                0.39892,                0.26925,                0.87218,                0.60518,                0.63898,                0.60834,                0.50719,                0.61019,                0.64199,                0.60173,                0.47953,                0.48704,                 1.3674,                0.79305,                 1.1011,              0.0005173,              0.0005173,              0.0005173
                    119,                0.32108,                0.39653,                0.26797,                0.86389,                0.52637,                0.61343,                0.58046,                0.51117,                0.64974,                0.48681,                0.57331,                0.49206,                0.45693,                 1.1957,                0.63915,                 1.0649,             0.00050944,             0.00050944,             0.00050944
                    120,                0.32271,                0.39929,                0.26589,                 0.8676,                0.59603,                0.64253,                0.58497,                0.51372,                0.60209,                0.64712,                0.58876,                0.49592,                0.44349,                 1.1516,                 0.7093,                 1.0481,             0.00050158,             0.00050158,             0.00050158
                    121,                0.32356,                0.41438,                0.27068,                0.86363,                0.67753,                0.50202,                0.55607,                0.50065,                0.66995,                0.50516,                0.54621,                 0.4788,                0.45025,                  1.175,                 0.8296,                 1.0561,             0.00049372,             0.00049372,             0.00049372
                    122,                0.32359,                0.41701,                0.26781,                 0.8693,                0.67191,                0.57626,                0.59841,                0.54384,                 0.6702,                0.57468,                0.59233,                0.51567,                0.43837,                 1.1158,                0.70952,                 1.0358,             0.00048586,             0.00048586,             0.00048586
                    123,                0.32046,                0.39601,                 0.2618,                0.86839,                0.81369,                0.63498,                0.66971,                0.55501,                0.81241,                0.63301,                0.66219,                0.52935,                 0.4525,                 1.1367,                0.63657,                 1.0556,               0.000478,               0.000478,               0.000478
                    124,                0.31233,                0.39938,                0.25386,                0.86068,                0.66182,                0.65157,                0.65092,                0.53404,                0.66013,                   0.65,                0.64477,                0.51652,                0.43493,                  1.176,                0.66232,                  1.042,             0.00047014,             0.00047014,             0.00047014
                    125,                0.31539,                0.41529,                0.26332,                 0.8659,                0.71736,                0.64213,                0.64997,                0.54227,                 0.7248,                0.64668,                0.64888,                0.51992,                0.44147,                  1.078,                0.64363,                 1.0518,             0.00046228,             0.00046228,             0.00046228
                    126,                0.31577,                0.39697,                0.25442,                0.86471,                0.67035,                0.67746,                0.64644,                0.52017,                0.82166,                0.58992,                0.63949,                 0.4994,                0.44966,                 1.2671,                0.64388,                 1.0669,             0.00045442,             0.00045442,             0.00045442
                    127,                0.30996,                 0.3908,                 0.2568,                0.86571,                0.68789,                0.59321,                0.60124,                0.52421,                0.69446,                0.59701,                0.59937,                0.49615,                0.44714,                 1.1492,                0.66531,                 1.0627,             0.00044656,             0.00044656,             0.00044656
                    128,                0.31483,                0.39842,                0.25535,                0.86424,                0.68954,                0.60497,                0.61983,                0.52066,                0.69124,                0.60654,                0.61943,                0.49525,                0.44288,                 1.2377,                0.64278,                 1.0619,              0.0004387,              0.0004387,              0.0004387
                    129,                0.31642,                0.41098,                0.25319,                0.86458,                 0.7393,                0.57382,                0.64128,                0.53745,                0.74624,                0.57841,                 0.6421,                0.51745,                0.47227,                 1.2102,                0.71352,                 1.1085,             0.00043084,             0.00043084,             0.00043084
                    130,                0.30233,                0.39113,                0.24219,                0.86121,                0.66255,                  0.594,                0.60753,                0.51774,                0.68378,                0.58801,                0.61044,                0.49642,                0.46089,                  1.115,                0.79701,                 1.0757,             0.00042298,             0.00042298,             0.00042298
                    131,                0.30705,                0.39235,                 0.2488,                0.86116,                0.72005,                0.58477,                0.60823,                0.52628,                0.72495,                0.58855,                 0.6031,                0.49923,                0.44358,                 1.1741,                0.62991,                 1.0485,             0.00041512,             0.00041512,             0.00041512
                    132,                0.30801,                 0.3862,                0.24911,                0.86039,                0.75384,                 0.5889,                 0.6242,                0.50663,                0.75278,                0.58828,                0.62059,                0.49442,                0.45295,                 1.1117,                0.69875,                 1.0478,             0.00040727,             0.00040727,             0.00040727
                    133,                0.30282,                 0.3916,                0.24677,                0.85936,                0.79884,                0.63653,                0.70525,                 0.5862,                0.79715,                0.63495,                0.70046,                0.56332,                0.42081,                 1.0745,                0.57788,                 1.0152,             0.00039941,             0.00039941,             0.00039941
                    134,                0.30689,                0.37681,                0.25042,                 0.8588,                 0.7738,                0.64987,                0.64832,                0.53968,                0.77988,                0.65367,                  0.646,                0.52887,                0.44233,                 1.1229,                0.66919,                  1.054,             0.00039155,             0.00039155,             0.00039155
                    135,                0.30041,                0.38481,                0.23995,                0.85724,                0.70556,                0.58218,                0.63458,                0.52751,                0.71153,                0.58598,                0.63593,                0.50543,                0.42749,                 1.1625,                0.63551,                 1.0313,             0.00038369,             0.00038369,             0.00038369
                    136,                0.30035,                0.38381,                 0.2442,                0.85887,                0.62087,                0.54531,                0.56662,                0.48695,                0.62539,                0.54929,                0.56385,                0.46809,                 0.4213,                 1.1708,                0.67232,                 1.0186,             0.00037583,             0.00037583,             0.00037583
                    137,                0.29549,                0.38051,                0.23833,                0.85751,                0.77804,                0.59942,                0.62653,                0.52676,                0.77691,                0.60339,                0.62412,                0.50335,                  0.419,                 1.2254,                0.61615,                  1.015,             0.00036797,             0.00036797,             0.00036797
                    138,                0.29757,                0.37902,                0.24032,                0.85977,                0.70961,                0.67062,                0.67152,                0.54767,                0.71429,                0.67516,                0.67134,                0.52076,                0.41564,                 1.1758,                0.63478,                 1.0088,             0.00036011,             0.00036011,             0.00036011
                    139,                0.29575,                0.38462,                0.23474,                0.86173,                0.73934,                0.62511,                0.64595,                0.53119,                0.74605,                0.62947,                0.65226,                0.50969,                0.42079,                 1.1707,                0.67687,                 1.0168,             0.00035225,             0.00035225,             0.00035225
                    140,                0.29553,                0.37711,                0.24034,                0.86008,                0.71183,                0.64653,                0.67725,                0.55866,                 0.6927,                0.66521,                0.67495,                0.53825,                0.42414,                 1.1298,                0.66246,                 1.0184,             0.00034439,             0.00034439,             0.00034439
                    141,                0.29738,                0.38827,                0.23964,                0.86195,                0.74526,                0.61689,                0.62895,                0.51651,                0.75647,                0.61332,                0.62394,                0.49534,                0.43436,                 1.2015,                0.65028,                 1.0329,             0.00033653,             0.00033653,             0.00033653
                    142,                 0.2982,                0.38171,                0.23992,                0.85737,                0.69465,                0.58691,                0.64412,                0.53169,                0.69219,                0.58454,                0.63985,                0.50974,                0.43641,                 1.3157,                0.68375,                 1.0384,             0.00032867,             0.00032867,             0.00032867
                    143,                0.29597,                0.37801,                0.23647,                0.85794,                0.73104,                0.57393,                0.64375,                0.53122,                0.73031,                0.57277,                0.64096,                0.51145,                0.43468,                 1.2023,                 0.7217,                 1.0278,             0.00032081,             0.00032081,             0.00032081
                    144,                0.29343,                0.37647,                0.23866,                0.85296,                0.76576,                 0.5906,                0.65108,                0.52334,                0.76771,                 0.5914,                0.63694,                0.50828,                0.42954,                 1.2686,                0.64301,                 1.0306,             0.00031295,             0.00031295,             0.00031295
                    145,                0.29409,                0.37134,                0.23302,                0.85654,                0.72927,                0.58517,                0.63159,                0.49875,                0.72845,                0.58438,                0.62299,                0.48627,                0.44732,                 1.3229,                0.70363,                 1.0626,             0.00030509,             0.00030509,             0.00030509
                    146,                0.29104,                0.36563,                0.23213,                0.86009,                 0.7719,                0.57666,                0.62204,                0.51987,                0.77104,                0.57588,                 0.6161,                 0.4982,                0.43836,                 1.2602,                0.71189,                 1.0456,             0.00029723,             0.00029723,             0.00029723
                    147,                0.28923,                 0.3722,                0.23303,                0.85373,                0.70131,                0.65302,                0.64566,                 0.5275,                0.70947,                0.64757,                0.63403,                0.50823,                0.43066,                 1.2148,                0.69868,                 1.0244,             0.00028937,             0.00028937,             0.00028937
                    148,                  0.288,                0.35803,                0.23259,                 0.8554,                0.70195,                0.60561,                0.65586,                0.53412,                0.70786,                0.61011,                0.65189,                0.50869,                 0.4443,                 1.1692,                0.66526,                 1.0479,             0.00028151,             0.00028151,             0.00028151
                    149,                0.29143,                0.37608,                0.23273,                0.86076,                0.72213,                0.63373,                0.62636,                0.51677,                0.72793,                0.62977,                0.62561,                0.50022,                 0.4512,                 1.0811,                0.69533,                 1.0497,             0.00027365,             0.00027365,             0.00027365
                    150,                0.28254,                0.36564,                0.22642,                0.85268,                0.74643,                0.56336,                0.64099,                0.53214,                0.75045,                0.56753,                0.63798,                0.51552,                 0.4448,                 1.1161,                0.68175,                 1.0573,             0.00026579,             0.00026579,             0.00026579
                    151,                0.27799,                0.35279,                0.22315,                 0.8502,                0.74374,                0.56885,                0.64447,                 0.5409,                0.74374,                0.56885,                0.63325,                0.51966,                 0.4483,                 1.1383,                0.66185,                 1.0604,             0.00025793,             0.00025793,             0.00025793
                    152,                0.28002,                0.36268,                0.22269,                 0.8527,                0.66344,                0.65066,                0.66536,                0.55991,                 0.6548,                 0.6437,                0.65283,                0.52752,                0.43417,                 1.1743,                0.63801,                 1.0377,             0.00025007,             0.00025007,             0.00025007
                    153,                0.28314,                0.35556,                0.22599,                0.85052,                0.75852,                0.62975,                0.67633,                0.56222,                0.75852,                0.62975,                 0.6715,                0.53198,                0.43884,                 1.1598,                  0.621,                 1.0387,             0.00024222,             0.00024222,             0.00024222
                    154,                 0.2708,                0.35502,                0.21516,                0.84615,                 0.7267,                 0.6685,                0.66337,                0.53739,                0.72646,                0.66625,                0.65714,                0.51647,                0.44349,                 1.2878,                0.63195,                 1.0532,             0.00023436,             0.00023436,             0.00023436
                    155,                 0.2761,                 0.3622,                0.22053,                0.84883,                0.74699,                0.57588,                0.64309,                0.54315,                0.74521,                 0.5743,                0.63299,                0.52602,                0.43769,                 1.2952,                0.66743,                 1.0445,              0.0002265,              0.0002265,              0.0002265
                    156,                0.27946,                0.35394,                0.22021,                0.85554,                0.71483,                0.64375,                0.66699,                0.55749,                 0.7132,                0.64218,                0.66621,                0.53619,                 0.4063,                 1.1156,                0.66728,                0.99609,             0.00021864,             0.00021864,             0.00021864
                    157,                0.27824,                0.36729,                0.21904,                0.85047,                0.66615,                0.63106,                0.64077,                0.55286,                0.65579,                0.62941,                0.63771,                0.53557,                0.43523,                 1.1618,                0.63947,                 1.0438,             0.00021078,             0.00021078,             0.00021078
                    158,                 0.2763,                0.35927,                0.21564,                  0.855,                0.79018,                0.58185,                0.64561,                0.55281,                0.78931,                0.58106,                0.63811,                0.53067,                0.42949,                  1.164,                0.60327,                  1.036,             0.00020292,             0.00020292,             0.00020292
                    159,                0.27355,                0.33588,                0.21243,                0.85432,                0.78711,                0.54446,                 0.6252,                0.53946,                0.79515,                0.54905,                0.62684,                0.52037,                0.43943,                 1.1881,                0.64627,                 1.0505,             0.00019506,             0.00019506,             0.00019506
                    160,                0.27439,                0.34903,                0.21531,                0.85506,                0.74754,                0.58131,                0.62214,                0.53006,                0.74671,                0.58052,                0.61721,                0.50914,                0.44965,                  1.268,                0.67675,                 1.0683,              0.0001872,              0.0001872,              0.0001872
                    161,                0.28035,                0.35577,                0.21571,                0.85371,                0.75742,                0.55843,                0.62918,                0.53304,                0.75656,                0.55764,                0.62605,                0.51559,                 0.4403,                  1.202,                0.64616,                   1.06,             0.00017934,             0.00017934,             0.00017934
                    162,                0.27142,                0.33786,                0.20954,                0.84563,                0.77893,                0.56592,                0.62728,                0.52946,                0.78572,                0.57071,                0.61854,                0.50774,                0.44523,                  1.217,                0.62673,                 1.0746,             0.00017148,             0.00017148,             0.00017148
                    163,                0.27174,                0.34587,                0.21097,                0.85356,                0.62326,                0.60934,                0.60836,                0.52812,                0.62864,                0.61314,                0.60588,                0.50878,                0.44333,                 1.2727,                 0.6623,                 1.0624,             0.00016362,             0.00016362,             0.00016362
                    164,                0.26357,                0.34823,                0.20251,                0.84497,                0.75576,                0.60062,                0.62468,                 0.5305,                0.76007,                0.60304,                0.62114,                0.51406,                0.43798,                 1.3154,                0.64032,                 1.0607,             0.00015576,             0.00015576,             0.00015576
                    165,                0.26792,                0.34221,                0.20882,                0.84703,                0.77493,                0.57917,                 0.6341,                 0.5374,                0.76958,                0.58454,                0.62767,                0.51339,                0.44286,                 1.2565,                0.62978,                 1.0736,              0.0001479,              0.0001479,              0.0001479
                    166,                0.27181,                0.34429,                 0.2076,                0.84823,                0.76069,                0.58362,                0.63241,                  0.531,                0.76779,                0.58889,                0.62674,                0.51354,                0.43468,                 1.2747,                0.66006,                 1.0459,             0.00014004,             0.00014004,             0.00014004
                    167,                0.26396,                0.34249,                0.20183,                  0.849,                0.70299,                0.60821,                0.63118,                0.54341,                0.70402,                0.60722,                 0.6228,                0.51988,                0.42578,                 1.2905,                0.65462,                 1.0386,             0.00013218,             0.00013218,             0.00013218
                    168,                 0.2614,                 0.3454,                0.20045,                 0.8438,                 0.6468,                0.61837,                0.61688,                0.54284,                 0.6477,                0.61674,                0.61441,                0.52602,                 0.4176,                 1.2399,                 0.6105,                 1.0201,             0.00012432,             0.00012432,             0.00012432
                    169,                0.26734,                0.34162,                0.20757,                0.85441,                0.77186,                0.51786,                0.60676,                0.53485,                0.76048,                0.52144,                0.60386,                0.51661,                0.42732,                 1.3018,                0.64729,                 1.0366,             0.00011646,             0.00011646,             0.00011646
                    170,                0.26365,                0.35423,                0.20728,                0.84919,                0.58799,                 0.6146,                0.59924,                0.52162,                0.59091,                0.61601,                0.59427,                0.50252,                0.41805,                  1.328,                0.70376,                 1.0208,              0.0001086,              0.0001086,              0.0001086
                    171,                0.23824,                0.31505,                0.18725,                0.83167,                0.79827,                0.50504,                0.59013,                0.50486,                0.79637,                0.50461,                0.58768,                0.49234,                0.45374,                  1.333,                0.71143,                 1.0847,             0.00010074,             0.00010074,             0.00010074
                    172,                 0.2382,                0.31724,                0.18165,                0.83386,                0.77051,                 0.5137,                0.60854,                0.52737,                0.73672,                0.52672,                0.60455,                0.51462,                0.45094,                 1.3388,                0.71049,                 1.0812,             9.2885e-05,             9.2885e-05,             9.2885e-05
                    173,                 0.2291,                0.30466,                0.17215,                0.83202,                0.64473,                0.60647,                0.62732,                0.53514,                0.65348,                0.61027,                0.62323,                0.52327,                0.44305,                 1.3751,                0.68927,                  1.071,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    174,                0.23191,                0.31003,                0.18202,                0.83028,                0.80122,                0.57294,                0.65544,                 0.5517,                0.80035,                0.57215,                0.64944,                0.53959,                 0.4391,                 1.2922,                0.61631,                 1.0624,             7.7166e-05,             7.7166e-05,             7.7166e-05
                    175,                0.23384,                0.31681,                0.17645,                0.82805,                0.70862,                0.59558,                0.64639,                0.55493,                0.70862,                0.59558,                0.64021,                0.54074,                0.43209,                 1.3304,                0.59423,                 1.0585,             6.9306e-05,             6.9306e-05,             6.9306e-05
                    176,                0.22785,                0.30373,                0.17317,                0.83163,                0.68229,                 0.5941,                0.63329,                0.54584,                0.68669,                0.60606,                0.62779,                0.53192,                0.43313,                 1.3202,                0.62723,                 1.0577,             6.1447e-05,             6.1447e-05,             6.1447e-05
                    177,                0.22942,                 0.3053,                0.17329,                0.82869,                0.66312,                 0.6042,                0.63941,                0.55142,                0.66795,                0.60853,                0.63172,                0.53221,                0.42735,                 1.3277,                0.62772,                  1.045,             5.3588e-05,             5.3588e-05,             5.3588e-05
                    178,                0.22485,                0.29968,                0.17283,                0.82717,                0.66599,                 0.6279,                0.64147,                0.55411,                0.66248,                 0.6197,                0.63426,                0.53558,                0.42433,                 1.3339,                0.62055,                 1.0434,             4.5728e-05,             4.5728e-05,             4.5728e-05
                    179,                0.22626,                0.30143,                0.17625,                0.83134,                0.66301,                0.62388,                0.64111,                 0.5537,                0.66418,                0.62149,                0.63271,                0.53087,                 0.4364,                 1.3402,                0.63011,                 1.0637,             3.7869e-05,             3.7869e-05,             3.7869e-05
                    180,                0.23047,                0.30916,                0.17342,                0.83383,                0.76951,                0.51925,                0.61435,                0.53812,                0.76862,                0.51846,                0.60756,                 0.5198,                0.44727,                 1.3236,                0.64936,                 1.0851,             3.0009e-05,             3.0009e-05,             3.0009e-05
